classification	reason	file	line	column	value	context	decision	rationale
ambiguous	No deterministic value relationship	custom_linter_rules/tests/LINTER-TESTS-README.md	29	70	Services That are Available	"- Technical exception 'are' (e.g., ""Services That Are Available"" → ""Services That are Available"")"	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
ambiguous	No deterministic value relationship	custom_linter_rules/tests/LINTER-TESTS-README.md	30	37	Azure Vs AWS Comparison	"- Technical exception 'vs' (e.g., ""Azure Vs AWS Comparison"" → ""Azure vs AWS Comparison"")"	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
ambiguous	No deterministic value relationship	custom_linter_rules/tests/LINTER-TESTS-README.md	30	65	Azure vs AWS Comparison	"- Technical exception 'vs' (e.g., ""Azure Vs AWS Comparison"" → ""Azure vs AWS Comparison"")"	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
ambiguous	No deterministic value relationship	custom_linter_rules/tests/LINTER-TESTS-README.md	31	38	Cost Vs. Usage Analysis	"- Technical exception 'vs.' (e.g., ""Cost Vs. Usage Analysis"" → ""Cost vs. Usage Analysis"")"	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
ambiguous	No deterministic value relationship	custom_linter_rules/tests/LINTER-TESTS-README.md	31	66	Cost vs. Usage Analysis	"- Technical exception 'vs.' (e.g., ""Cost Vs. Usage Analysis"" → ""Cost vs. Usage Analysis"")"	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
ambiguous	No deterministic value relationship	custom_linter_rules/tests/LINTER-TESTS-README.md	32	38	Cost &amp; Usage Analysis	"- HTML entities are ignored (e.g., ""Cost &amp; Usage Analysis"" passes without errors)"	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
ambiguous	No deterministic value relationship	custom_linter_rules/tests/LINTER-TESTS-README.md	33	48	Database-As-A-Service	"- Minor words in hyphenated compounds (e.g., ""Database-As-A-Service"" → ""Database-as-a-Service"")"	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
ambiguous	No deterministic value relationship	custom_linter_rules/tests/LINTER-TESTS-README.md	33	74	Database-as-a-Service	"- Minor words in hyphenated compounds (e.g., ""Database-As-A-Service"" → ""Database-as-a-Service"")"	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
ambiguous	No deterministic value relationship	custom_linter_rules/tests/LINTER-TESTS-README.md	34	61	PaaS: Database-As-A-Service	"- Minor words in hyphenated compounds after colons (e.g., ""PaaS: Database-As-A-Service"" → ""PaaS: Database-as-a-Service"")"	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
ambiguous	No deterministic value relationship	custom_linter_rules/tests/LINTER-TESTS-README.md	34	93	PaaS: Database-as-a-Service	"- Minor words in hyphenated compounds after colons (e.g., ""PaaS: Database-As-A-Service"" → ""PaaS: Database-as-a-Service"")"	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
ambiguous	No deterministic value relationship	custom_linter_rules/tests/LINTER-TESTS-README.md	118	12	pymarkdownlnt not found	"**Issue:** ""pymarkdownlnt not found"""	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
ambiguous	No deterministic value relationship	custom_linter_rules/tests/LINTER-TESTS-README.md	121	12	enhanced_markdown_lint.py not found	"**Issue:** ""enhanced_markdown_lint.py not found"""	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
ambiguous	No deterministic value relationship	custom_linter_rules/tests/test_linter_violations.md	126	48	as	"Testing hyphenated compound with minor words - ""as"" and ""a"" should be lowercase even after colon."	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
ambiguous	No deterministic value relationship	custom_linter_rules/tests/test_linter_violations.md	126	57	a	"Testing hyphenated compound with minor words - ""as"" and ""a"" should be lowercase even after colon."	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
ambiguous	No deterministic value relationship	custom_linter_rules/tests/test_linter_violations.md	134	46	at	"Testing hyphenated compound where minor word ""at"" at start should be capitalized."	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
ambiguous	No deterministic value relationship	custom_linter_rules/tests/test_linter_violations.md	138	35	bat	"Testing hyphenated compound where ""bat"" at end should be capitalized."	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
exclude_json	JSON syntax	guidelines/contributors/decision-brief-guidelines.md	126	84	The specification will adopt Position A: ContractedCost is required for all commitment-based pricing.	"**Final decision:** [State the decision clearly in one declarative sentence, e.g., ""The specification will adopt Position A: ContractedCost is required for all commitment-based pricing.""]"	skip_json	Double quotes are required by JSON or embedded code syntax.
ambiguous	No deterministic value relationship	guidelines/contributors/development-processes.md	46	44	Feature	"Feature Request Issues will have the Type: ""Feature"" and Label: ""feature"", and be associated with the FOCUS WG project."	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
ambiguous	No deterministic value relationship	guidelines/contributors/development-processes.md	46	65	feature	"Feature Request Issues will have the Type: ""Feature"" and Label: ""feature"", and be associated with the FOCUS WG project."	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
ambiguous	No deterministic value relationship	guidelines/contributors/editorial-guidelines.md	3	5	Editorial Style Guidelines	"The ""Editorial Style Guidelines"" section ensures consistency and clarity across all documentation. Adhering to these guidelines is crucial for maintaining a unified style, which enhances readability and reduces misinterpretation. By following the specified standards—whether in formatting, linking, or structuring information—we ensure that all documents are professional, clear, and aligned with our editorial principles. Consistent application of these guidelines contributes to high-quality, user-friendly documentation."	skip_guidance_reviewed	Contributor guidance was reviewed separately because its render-safe edits are not manifest-only substitutions.
value_high	Same line as explicit value context	guidelines/contributors/editorial-guidelines.md	191	27	equal	"* **Numeric Values:** Use ""equal"" or ""be equal to"" when comparing numeric values, costs, quantities, or mathematical sums (e.g., ""ContractedCost MUST be equal to BilledCost""). Do not use ""match""."	skip_guidance_reviewed	Contributor guidance was reviewed separately because its render-safe edits are not manifest-only substitutions.
value_high	Same line as explicit value context	guidelines/contributors/editorial-guidelines.md	191	38	be equal to	"* **Numeric Values:** Use ""equal"" or ""be equal to"" when comparing numeric values, costs, quantities, or mathematical sums (e.g., ""ContractedCost MUST be equal to BilledCost""). Do not use ""match""."	skip_guidance_reviewed	Contributor guidance was reviewed separately because its render-safe edits are not manifest-only substitutions.
value_high	Same line as explicit value context	guidelines/contributors/editorial-guidelines.md	191	130	ContractedCost MUST be equal to BilledCost	"* **Numeric Values:** Use ""equal"" or ""be equal to"" when comparing numeric values, costs, quantities, or mathematical sums (e.g., ""ContractedCost MUST be equal to BilledCost""). Do not use ""match""."	skip_guidance_reviewed	Contributor guidance was reviewed separately because its render-safe edits are not manifest-only substitutions.
value_high	Entity predicate (ContractedCost)	guidelines/contributors/editorial-guidelines.md	191	188	match	"* **Numeric Values:** Use ""equal"" or ""be equal to"" when comparing numeric values, costs, quantities, or mathematical sums (e.g., ""ContractedCost MUST be equal to BilledCost""). Do not use ""match""."	skip_guidance_reviewed	Contributor guidance was reviewed separately because its render-safe edits are not manifest-only substitutions.
value_high	Same line as explicit value context	guidelines/contributors/editorial-guidelines.md	192	36	match	"* **Identifiers and Strings:** Use ""match"" when comparing strings, IDs, or names (e.g., ""HostProviderName MUST match ServiceProviderName""). Do not use ""equal""."	skip_guidance_reviewed	Contributor guidance was reviewed separately because its render-safe edits are not manifest-only substitutions.
value_high	Same line as explicit value context	guidelines/contributors/editorial-guidelines.md	192	89	HostProviderName MUST match ServiceProviderName	"* **Identifiers and Strings:** Use ""match"" when comparing strings, IDs, or names (e.g., ""HostProviderName MUST match ServiceProviderName""). Do not use ""equal""."	skip_guidance_reviewed	Contributor guidance was reviewed separately because its render-safe edits are not manifest-only substitutions.
value_high	Entity predicate (ServiceProviderName)	guidelines/contributors/editorial-guidelines.md	192	152	equal	"* **Identifiers and Strings:** Use ""match"" when comparing strings, IDs, or names (e.g., ""HostProviderName MUST match ServiceProviderName""). Do not use ""equal""."	skip_guidance_reviewed	Contributor guidance was reviewed separately because its render-safe edits are not manifest-only substitutions.
value_high	Same line as explicit value context	guidelines/contributors/editorial-guidelines.md	193	51	to be	"* **State and Conditions:** Use forms of the verb ""to be"" (e.g., ""is"", ""are"", ""be"") when evaluating if a column contains a specific value or state (e.g., ""when ChargeCategory is `Purchase`"" or ""ChargeCategory MAY be `Usage`""). Do not use ""equals"" or ""equal"", **except** when evaluating inequalities (e.g., ""greater than or equal to"")."	skip_guidance_reviewed	Contributor guidance was reviewed separately because its render-safe edits are not manifest-only substitutions.
value_high	Same line as explicit value context	guidelines/contributors/editorial-guidelines.md	193	66	is	"* **State and Conditions:** Use forms of the verb ""to be"" (e.g., ""is"", ""are"", ""be"") when evaluating if a column contains a specific value or state (e.g., ""when ChargeCategory is `Purchase`"" or ""ChargeCategory MAY be `Usage`""). Do not use ""equals"" or ""equal"", **except** when evaluating inequalities (e.g., ""greater than or equal to"")."	skip_guidance_reviewed	Contributor guidance was reviewed separately because its render-safe edits are not manifest-only substitutions.
value_high	Same line as explicit value context	guidelines/contributors/editorial-guidelines.md	193	72	are	"* **State and Conditions:** Use forms of the verb ""to be"" (e.g., ""is"", ""are"", ""be"") when evaluating if a column contains a specific value or state (e.g., ""when ChargeCategory is `Purchase`"" or ""ChargeCategory MAY be `Usage`""). Do not use ""equals"" or ""equal"", **except** when evaluating inequalities (e.g., ""greater than or equal to"")."	skip_guidance_reviewed	Contributor guidance was reviewed separately because its render-safe edits are not manifest-only substitutions.
